pathway_name,pathway_embedding,random_embedding_1,random_embedding_2,random_embedding_3,random_embedding_4,random_embedding_5,random_embedding_6,random_embedding_7,random_embedding_8,random_embedding_9,random_embedding_10,random_embedding_11,random_embedding_12,random_embedding_13,random_embedding_14,random_embedding_15,random_embedding_16,random_embedding_17,random_embedding_18,random_embedding_19,random_embedding_20,random_embedding_21,random_embedding_22,random_embedding_23,random_embedding_24,random_embedding_25,random_embedding_26,random_embedding_27,random_embedding_28,random_embedding_29,random_embedding_30,random_embedding_31,random_embedding_32,random_embedding_33,random_embedding_34,random_embedding_35,random_embedding_36,random_embedding_37,random_embedding_38,random_embedding_39,random_embedding_40,random_embedding_41,random_embedding_42,random_embedding_43,random_embedding_44,random_embedding_45,random_embedding_46,random_embedding_47,random_embedding_48,random_embedding_49,random_embedding_50,random_embedding_51,random_embedding_52,random_embedding_53,random_embedding_54,random_embedding_55,random_embedding_56,random_embedding_57,random_embedding_58,random_embedding_59,random_embedding_60,random_embedding_61,random_embedding_62,random_embedding_63,random_embedding_64,random_embedding_65,random_embedding_66,random_embedding_67,random_embedding_68,random_embedding_69,random_embedding_70,random_embedding_71,random_embedding_72,random_embedding_73,random_embedding_74,random_embedding_75,random_embedding_76,random_embedding_77,random_embedding_78,random_embedding_79,random_embedding_80,random_embedding_81,random_embedding_82,random_embedding_83,random_embedding_84,random_embedding_85,random_embedding_86,random_embedding_87,random_embedding_88,random_embedding_89,random_embedding_90,random_embedding_91,random_embedding_92,random_embedding_93,random_embedding_94,random_embedding_95,random_embedding_96,random_embedding_97,random_embedding_98,random_embedding_99,random_embedding_100,random_embedding_101,random_embedding_102,random_embedding_103,random_embedding_104,random_embedding_105,random_embedding_106,random_embedding_107,random_embedding_108,random_embedding_109,random_embedding_110,random_embedding_111,random_embedding_112,random_embedding_113,random_embedding_114,random_embedding_115,random_embedding_116,random_embedding_117,random_embedding_118,random_embedding_119,random_embedding_120,random_embedding_121,random_embedding_122,random_embedding_123,random_embedding_124,random_embedding_125,random_embedding_126,random_embedding_127,random_embedding_128,random_embedding_129,random_embedding_130,random_embedding_131,random_embedding_132,random_embedding_133,random_embedding_134,random_embedding_135,random_embedding_136,random_embedding_137,random_embedding_138,random_embedding_139,random_embedding_140,random_embedding_141,random_embedding_142,random_embedding_143,random_embedding_144,random_embedding_145,random_embedding_146,random_embedding_147,random_embedding_148,random_embedding_149,random_embedding_150,random_embedding_151,random_embedding_152,random_embedding_153,random_embedding_154,random_embedding_155,random_embedding_156,random_embedding_157,random_embedding_158,random_embedding_159,random_embedding_160,random_embedding_161,random_embedding_162,random_embedding_163,random_embedding_164,random_embedding_165,random_embedding_166,random_embedding_167,random_embedding_168,random_embedding_169,random_embedding_170,random_embedding_171,random_embedding_172,random_embedding_173,random_embedding_174,random_embedding_175,random_embedding_176,random_embedding_177,random_embedding_178,random_embedding_179,random_embedding_180,random_embedding_181,random_embedding_182,random_embedding_183,random_embedding_184,random_embedding_185,random_embedding_186,random_embedding_187,random_embedding_188,random_embedding_189,random_embedding_190,random_embedding_191,random_embedding_192,random_embedding_193,random_embedding_194,random_embedding_195,random_embedding_196,random_embedding_197,random_embedding_198,random_embedding_199,random_embedding_200
Salmonella infection,4.0,5.0,4.0,6.0,5.0,4.0,5.0,3.0,6.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,4.0,3.0,7.0,6.0,8.0,5.0,4.0,4.0,4.0,5.0,7.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,6.0,3.0,5.0,5.0,7.0,5.0,4.0,6.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,8.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,6.0,4.0,7.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,3.0,5.0,6.0,7.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,7.0,4.0,4.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,7.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0
Salmonella infection,22.0,16.0,20.0,15.0,16.0,17.0,16.0,17.0,15.0,18.0,20.0,20.0,21.0,16.0,16.0,15.0,18.0,20.0,14.0,20.0,20.0,14.0,13.0,18.0,19.0,15.0,16.0,15.0,17.0,19.0,16.0,18.0,20.0,17.0,14.0,18.0,15.0,20.0,16.0,15.0,18.0,19.0,16.0,18.0,17.0,15.0,17.0,20.0,12.0,18.0,16.0,17.0,11.0,18.0,19.0,13.0,22.0,17.0,19.0,20.0,14.0,22.0,16.0,17.0,14.0,22.0,16.0,21.0,18.0,18.0,15.0,17.0,18.0,21.0,15.0,21.0,13.0,20.0,16.0,20.0,20.0,17.0,18.0,18.0,20.0,20.0,18.0,18.0,18.0,17.0,17.0,14.0,16.0,18.0,20.0,19.0,15.0,12.0,17.0,19.0,17.0,17.0,16.0,16.0,13.0,17.0,18.0,15.0,15.0,18.0,16.0,22.0,16.0,17.0,16.0,15.0,14.0,24.0,18.0,19.0,15.0,15.0,19.0,15.0,12.0,17.0,19.0,18.0,19.0,15.0,20.0,14.0,17.0,18.0,18.0,16.0,20.0,17.0,17.0,16.0,14.0,17.0,26.0,14.0,15.0,22.0,19.0,17.0,21.0,14.0,18.0,19.0,16.0,22.0,20.0,20.0,24.0,14.0,12.0,18.0,11.0,16.0,14.0,17.0,20.0,15.0,15.0,19.0,16.0,13.0,19.0,15.0,16.0,18.0,16.0,16.0,18.0,19.0,17.0,18.0,13.0,17.0,14.0,20.0,21.0,18.0,13.0,16.0,22.0,17.0,16.0,15.0,15.0,20.0,21.0,17.0,18.0,18.0,14.0,18.0,18.0
Salmonella infection,118.81095489627639,32.11288609821238,150.18855333152482,53.38501195378638,87.78806263755469,96.40342563622978,77.07239821154263,83.13857361687286,28.764733632512346,82.70427760550238,98.90089526483125,68.89535094657786,99.8458213917671,56.525507900772325,53.1790082445128,75.67624265841879,66.5352473078517,63.38189910465495,21.845211670001476,26.3841264112546,50.30483974220856,22.448012056609297,17.307502303216914,104.58933414458274,64.92110224532675,67.28400971276879,49.8996355317404,23.17524043567905,46.70505752657384,72.50358828813344,52.77488475869661,87.54634760642011,87.45620397279205,48.59404664453517,22.899566623617346,67.00734095662109,28.52486890774718,60.289677120500755,50.26488248349235,43.569781298651236,85.52462403735335,97.1050831619364,13.48966701989421,20.590487361647025,42.879494613902246,55.65529737944952,71.0525396903413,42.79003222054708,17.748951605412955,14.128535646383794,16.26928026827774,85.55018372288178,66.45217165915196,43.17255485146829,103.38303715809498,72.98929593018862,88.46082363073457,74.8731951473239,28.165817491575233,80.08497806643537,23.49853208026716,88.10280030204696,30.144720075332863,45.54010622406645,44.192193454037245,55.64947887434878,79.10930968653983,78.63250115762548,144.07196364556057,93.83983102719867,37.676016208377185,52.20376166751498,46.154279530118124,57.62686428209773,63.6550286527526,55.661451453588015,56.432209760304474,60.94972561385863,62.37353781485693,114.47794168570856,32.790465545847745,142.19461485489344,53.520950739366484,44.072573610292636,42.9990502201284,60.10452654684575,64.45766429380103,42.81576504620935,102.12344757260034,119.55799718885063,44.015759387273256,16.021994117302235,28.3216110476749,90.34271964304045,93.30950241834009,69.78338858652644,16.258217623141128,44.598145316713484,48.0017455636431,173.2010772738581,71.48440152912016,53.77926293922653,101.43588280532775,96.14369461688447,45.168527032328086,48.41071193408901,79.8635187178229,42.88194836876066,65.34948433963872,94.64808133037819,114.47544802953378,78.53175312904656,68.11559301716579,32.298361363742444,81.49294199485026,66.28815770318194,74.84499051279955,104.48632884691776,70.90678995833265,81.59936857569372,33.683460011723284,32.330547049594486,92.78817565830481,19.1696043653258,54.71966458680709,53.90324547710283,52.43482770433871,157.3860389572649,110.72226522334905,45.18403748841204,70.17611138247061,42.36739263670758,33.63457100458889,69.366536718109,37.61398382323483,10.031744709555525,79.80303774585596,124.11455057447674,85.4485181047009,82.44549762863068,44.259362840375694,54.34880688553488,62.45426518785436,39.614216426311486,54.08718041111498,29.90527048917044,64.53439297867418,89.84299643944117,98.14208915063126,44.37904971512383,114.40296468774197,71.55948206678387,82.00044683387809,46.77090799794109,78.33747610402158,74.46551136567315,67.42699765725067,50.398084884654814,29.804191388512375,161.1001023683304,16.255340935825448,66.98734255426795,77.72169474092155,89.68827457574525,65.73468498724205,43.66861123518197,9.678305265306765,102.0644280824549,94.40065554821987,66.1895083056089,164.75710433811963,28.440364327126705,85.08020916662336,36.13151234446103,72.11353134603681,178.77558576101083,52.35402746112187,31.178677374750976,45.07869474186174,37.007194308422704,53.85873140939478,72.99455311200566,65.2386406154737,83.08166207138207,80.18162881361373,118.82875734156838,38.97769872545387,59.56078385401259,48.094752841522705,125.36055135553357,59.55999634330374,36.371276073335885,72.51757814163446,65.31571438530239,26.540950858842102,89.70292258067802,102.05029924030333,54.026746167517736,45.7282408611944,47.366372904112936,83.84257136285306
Salmonella infection,4.0,4.0,4.0,7.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,7.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,7.0,5.0,4.0,6.0,4.0,4.0,7.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0,3.0,5.0,5.0,7.0,5.0,3.0,6.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,3.0,4.0,4.0,4.0,7.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,8.0,4.0,7.0,5.0,4.0,6.0,5.0,5.0,6.0,7.0,4.0,6.0,5.0,5.0,4.0,6.0,7.0,5.0,4.0,3.0,4.0,5.0,7.0,5.0,5.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,7.0,5.0,5.0,6.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,8.0,5.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,5.0,6.0,7.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0
Salmonella infection,18.0,21.0,19.0,18.0,16.0,18.0,16.0,19.0,16.0,21.0,23.0,18.0,18.0,18.0,18.0,17.0,16.0,21.0,15.0,24.0,19.0,17.0,13.0,19.0,16.0,20.0,20.0,14.0,15.0,22.0,15.0,16.0,17.0,19.0,16.0,19.0,21.0,17.0,17.0,21.0,15.0,19.0,15.0,17.0,22.0,16.0,17.0,18.0,14.0,16.0,12.0,16.0,12.0,16.0,17.0,17.0,18.0,13.0,17.0,18.0,12.0,17.0,17.0,15.0,12.0,21.0,16.0,18.0,17.0,17.0,17.0,17.0,18.0,22.0,14.0,24.0,11.0,20.0,16.0,23.0,17.0,23.0,23.0,18.0,19.0,19.0,18.0,14.0,19.0,20.0,19.0,14.0,17.0,15.0,17.0,24.0,16.0,13.0,17.0,17.0,16.0,20.0,16.0,16.0,18.0,20.0,17.0,16.0,12.0,18.0,15.0,19.0,16.0,14.0,18.0,15.0,15.0,20.0,20.0,18.0,19.0,17.0,18.0,16.0,16.0,18.0,22.0,19.0,16.0,15.0,18.0,15.0,19.0,22.0,17.0,19.0,23.0,16.0,15.0,20.0,14.0,17.0,20.0,16.0,19.0,13.0,21.0,15.0,18.0,13.0,17.0,19.0,18.0,19.0,16.0,22.0,17.0,17.0,12.0,18.0,12.0,16.0,15.0,16.0,21.0,14.0,14.0,20.0,18.0,12.0,20.0,15.0,14.0,17.0,21.0,20.0,17.0,20.0,18.0,18.0,17.0,20.0,14.0,18.0,19.0,19.0,15.0,13.0,25.0,15.0,14.0,18.0,20.0,22.0,18.0,17.0,20.0,16.0,20.0,22.0,17.0
Salmonella infection,153.66306868689668,45.95088815992892,121.6617663894308,47.61899557865211,60.77053596653416,77.86152546136591,48.92126410672665,78.4348485840416,37.40995907177438,83.44901433871169,45.40903158558034,64.8975242772596,69.33132760289135,65.76048733100276,72.42735226067309,9.244930821966594,73.77246062842922,55.482454243612054,31.91366540950572,93.91438885741039,28.301864756829453,13.97905620136071,9.131304816266201,120.71406124703111,98.79452647345016,27.603957082768225,36.50763247979655,22.629604263101992,36.85208421321119,72.78791128416285,54.982091889141124,36.75553805277644,78.5853287580275,23.618253717565644,20.097410985729372,117.63254607786733,55.14318147723329,39.6537009590251,25.535053127502607,10.910331798954125,59.247686290524356,98.37949110096261,20.405388471836996,32.41958171670761,98.67644127064743,26.488852068646157,61.2138448997875,32.359472136575086,15.567339444020927,38.40148040497456,21.121510837231973,86.57542917687212,63.31397846433116,61.759255428896026,83.35708307946497,76.31146860487269,109.53333075963431,57.39622979549576,27.8611536829281,124.86994549975734,23.954418751411957,72.89154130129947,68.13510004462863,68.46227140550796,40.14554038025546,56.84539304262059,65.18591219246667,63.0096094892852,92.87031651400599,50.4784997798706,119.897252267183,78.03341492023186,67.1293634121171,98.4356981621816,64.7036595166262,99.58908536204605,49.09163306489029,83.77240486282528,65.11026195638145,88.49247546760029,15.170330148101794,157.40736150962354,44.08623581452502,14.198432757542935,56.8421677888633,236.81447121619797,16.40121457538283,8.926488981870413,32.736180018784616,97.35010677161655,59.765828726725815,41.2778547225642,44.49939667228908,72.88103085314116,65.25182740015737,103.26386319448,50.326933319157035,31.932902206172027,52.50012011028009,109.08875155977786,55.463122813807985,90.8852480332667,99.35560465891167,56.673372760917005,54.064122057370696,70.02404305261918,81.41315792161382,62.0903331851282,26.89751574638474,73.32819087019416,34.10300774307353,121.15362241773266,70.38633052264818,30.515659820828354,89.80481115354783,66.2391910575449,78.04120019961692,45.469365939576264,46.048650940266455,98.29637954089479,23.262798934398944,27.620118277561808,62.87724546631624,69.60973716154841,46.744877244719845,74.93533513831818,59.28447551284914,108.08195105389392,35.44381411384183,45.35781047034533,36.171418168948776,20.19688728900399,65.10876952329801,84.047201054091,41.03522987254361,80.56080892504022,37.75761892395114,62.7933976497172,60.35912346630439,81.64374400026357,28.35654438505215,77.1186486757018,96.24804293351193,22.092240374541866,49.51326918165311,60.249693082955645,102.74758826002048,86.06810400837114,114.93469078662417,57.69730736043299,16.18883888455325,44.03879363708174,72.52416221180762,81.32109475437753,49.4609389241617,85.70124086846464,45.35342411970197,58.27096930683027,45.51017944048262,193.72760332141252,16.304750676708764,13.926054429296778,9.743491674175214,86.14875246806415,88.40025350880515,29.12566133862842,11.240486949142758,49.33666171272594,84.40233706201415,34.81468159251176,86.30787063554173,41.62756842763052,41.461119945247944,40.2185420609411,33.73942717445309,107.64627310379987,18.605370644662024,32.32115072080563,113.20900943164494,46.013723017102905,32.9172811275347,71.89029943983549,83.18967008229058,122.52627799658417,101.17185031683715,108.89873300566775,69.1051558202054,41.85786942455536,51.01845742089501,124.73612862241069,56.43345634416457,21.25075246493782,32.98551422867686,45.36273143645143,64.98591414568516,88.50660575135467,47.458527063872765,42.91212722628158,18.239678367194713,45.115077282118484,87.07070066805491
Salmonella infection,4.0,4.0,4.0,7.0,5.0,4.0,4.0,3.0,6.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,6.0,4.0,8.0,5.0,4.0,6.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0,7.0,7.0,5.0,5.0,6.0,4.0,4.0,5.0,7.0,5.0,4.0,6.0,3.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,7.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,7.0,5.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,7.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,7.0,6.0,5.0,4.0,5.0,5.0,7.0,4.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,4.0,7.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,7.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0
Salmonella infection,21.0,17.0,20.0,15.0,16.0,18.0,15.0,18.0,15.0,23.0,19.0,18.0,17.0,17.0,18.0,15.0,14.0,23.0,16.0,17.0,17.0,17.0,13.0,20.0,18.0,17.0,14.0,14.0,18.0,18.0,18.0,16.0,20.0,23.0,14.0,15.0,13.0,14.0,18.0,16.0,15.0,18.0,14.0,16.0,17.0,17.0,20.0,16.0,11.0,18.0,13.0,15.0,14.0,12.0,17.0,16.0,19.0,15.0,14.0,19.0,15.0,15.0,15.0,18.0,11.0,20.0,15.0,18.0,19.0,16.0,17.0,18.0,18.0,20.0,13.0,17.0,13.0,23.0,15.0,16.0,18.0,17.0,17.0,18.0,18.0,18.0,15.0,16.0,15.0,19.0,15.0,13.0,16.0,23.0,20.0,18.0,13.0,17.0,15.0,17.0,16.0,17.0,19.0,15.0,18.0,18.0,18.0,16.0,15.0,20.0,15.0,16.0,17.0,17.0,31.0,17.0,15.0,28.0,16.0,21.0,18.0,15.0,18.0,15.0,15.0,18.0,19.0,17.0,15.0,15.0,19.0,15.0,18.0,17.0,16.0,18.0,21.0,22.0,17.0,19.0,15.0,17.0,17.0,13.0,19.0,15.0,19.0,15.0,20.0,15.0,18.0,18.0,16.0,16.0,18.0,19.0,19.0,13.0,14.0,18.0,12.0,17.0,13.0,17.0,19.0,13.0,16.0,14.0,19.0,16.0,17.0,14.0,14.0,18.0,21.0,21.0,17.0,18.0,19.0,17.0,11.0,19.0,16.0,20.0,19.0,14.0,14.0,18.0,20.0,15.0,15.0,16.0,17.0,23.0,22.0,19.0,16.0,16.0,16.0,17.0,18.0
Salmonella infection,144.15636019424437,58.38407656455697,84.7657352470601,80.43007228544491,77.58582081244468,86.70544722470329,94.73540076123217,74.77966854995492,19.400859825614596,120.92237704271189,76.09943758061162,83.99429007555516,145.28083341034392,37.240869375279374,42.01557147726643,59.70619036496979,53.3181955016506,65.78689927409918,21.833685179263195,62.39612987814822,21.24928657893442,26.81148900802544,17.877162525005872,160.37148191244412,80.82954316050046,79.17766488097365,69.09244726520045,21.344676381273352,29.07765092533223,39.354177756602326,50.44372117029165,97.69404524798198,50.59617686804743,40.90868918907002,37.059715949203444,49.540929561970714,64.64885664803383,83.76055933735583,18.580604023799772,15.76250289494418,41.58403288666152,55.91434562778231,17.041314766321808,53.55962207821992,77.5264200366943,48.69059944510934,50.94501464073045,65.30441879611521,16.658671098356912,22.159404344174625,23.040899380773574,63.07786463000988,48.24139548108983,42.57550450920605,67.52008647075007,100.70246022521403,77.26244959407197,41.15621171754346,44.893036849948516,95.25217951846001,20.84488295367983,85.01019810165425,63.39336112411281,38.19387137736325,43.27676726398711,56.96279154107023,18.115503289824364,51.18992535300919,86.0371756463817,54.10155578700851,42.56781181383898,18.375796005937595,48.86978825930989,71.67883452825895,26.820607535546042,111.89928179998284,48.877634142676655,50.29108059282815,65.34215187490314,100.62275827456261,21.3439653628897,117.97421875932747,37.23527812972062,42.45302172939697,49.086513106471685,64.70257228121986,43.074592230800135,18.745262525188373,15.664762188443172,101.30381521899606,21.097763878116332,44.306389048989395,29.19631322816984,53.45039852171555,44.3687303534376,108.0684883571561,68.32924634873949,68.90598561476725,52.769934697774545,84.6499938719693,28.052536724194646,61.63455889220408,58.53002843315441,86.84907622485201,66.792598032924,55.268904202233934,34.34421603728861,44.20961174882834,29.058506341817925,70.52977736792697,38.84115991161228,70.64941807611403,61.14260814698868,49.31176084912698,82.68197877999168,18.138341212102453,33.05949021859831,65.59773710213992,63.57298310773345,155.3429769577229,14.878645103800315,39.44184268380794,40.008446836143364,34.59311506047227,44.783117644723326,87.69339771335552,61.657653417168774,90.86026778053495,44.115844924750846,29.980134186851636,60.818250167101596,38.57496491695288,39.53919107433255,32.8738469808275,49.0204629052868,45.652833129569565,37.86436927580217,54.80311511960607,71.82251219353869,78.38859515624725,22.372423293792306,48.161001876535515,31.365950863816664,15.469950233252387,50.08503060112464,87.43655467783336,32.93441049129562,41.21685635682315,108.909928895942,27.24250834295896,10.023058150949957,59.2883715914346,124.53003266045077,142.91639587837133,53.937855319775224,67.69940709891482,59.449986254750584,65.46219639266621,23.68350872883552,108.7828059989911,6.94468199605935,38.533823523137116,35.21232439629483,46.55246751615217,85.54824911817853,44.03748761252887,107.98102877483811,49.302735731375975,138.14354033920324,38.07408745064341,52.45522659513406,49.13110385857777,38.45963092198803,50.21562090275414,58.43594089760744,147.16227965476207,51.73598829439568,77.4454808370978,59.751653477058866,25.784551390826614,22.98994770180599,20.88110279258938,171.67409478006573,82.91741292362924,50.02692769384207,60.57918597306596,27.835190813776602,29.192885657817392,40.402545318134244,56.10976376621452,44.85810924411905,26.03768865846505,72.32698463482387,54.81082938901547,39.99656556565987,39.32633402011409,56.9907639452985,50.1983670917228,34.18780732828002,76.44885607788262,42.982764714602716
Salmonella infection,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,8.0,5.0,4.0,6.0,5.0,4.0,7.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,4.0,5.0,5.0,4.0,5.0,5.0,7.0,6.0,5.0,6.0,4.0,6.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,7.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,6.0,5.0,6.0,4.0,7.0,5.0,4.0,4.0,5.0,4.0,6.0,7.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0,7.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,8.0,6.0,4.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,7.0,4.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,7.0,5.0,4.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0
Salmonella infection,20.0,19.0,19.0,17.0,16.0,20.0,18.0,16.0,13.0,17.0,19.0,26.0,25.0,18.0,22.0,17.0,17.0,15.0,13.0,19.0,18.0,14.0,12.0,18.0,19.0,14.0,18.0,14.0,18.0,19.0,18.0,19.0,24.0,15.0,15.0,13.0,16.0,15.0,16.0,18.0,17.0,19.0,16.0,16.0,17.0,17.0,17.0,16.0,16.0,13.0,13.0,18.0,16.0,17.0,20.0,15.0,18.0,18.0,15.0,22.0,13.0,17.0,17.0,16.0,12.0,20.0,15.0,18.0,20.0,16.0,14.0,16.0,17.0,21.0,13.0,20.0,14.0,22.0,17.0,19.0,18.0,19.0,16.0,17.0,19.0,19.0,15.0,16.0,14.0,19.0,17.0,12.0,19.0,21.0,20.0,18.0,21.0,14.0,22.0,18.0,18.0,18.0,16.0,15.0,18.0,22.0,16.0,23.0,20.0,21.0,17.0,18.0,17.0,21.0,21.0,18.0,13.0,20.0,16.0,23.0,16.0,16.0,19.0,14.0,14.0,16.0,18.0,18.0,16.0,15.0,22.0,16.0,21.0,17.0,22.0,14.0,23.0,18.0,18.0,18.0,15.0,18.0,22.0,14.0,14.0,20.0,18.0,20.0,17.0,15.0,18.0,19.0,16.0,17.0,17.0,21.0,16.0,16.0,12.0,18.0,14.0,15.0,14.0,18.0,24.0,15.0,15.0,18.0,17.0,17.0,20.0,16.0,16.0,18.0,15.0,24.0,15.0,20.0,16.0,18.0,13.0,16.0,16.0,22.0,18.0,17.0,17.0,15.0,16.0,17.0,18.0,13.0,14.0,19.0,19.0,15.0,18.0,15.0,15.0,18.0,20.0
